key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8781,,"ActionTimelineMove#0",0,0,1,"ModelChara#304","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
8782,,"ActionTimelineMove#0",0,0,1.5,"ModelChara#306","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
8783,,"ActionTimelineMove#0",0,0,1,"ModelChara#303","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
8784,,"ActionTimelineMove#0",0,0,2,"ModelChara#2292","BNpcCustomize#161","NpcEquip#500",0,12,False,,"BNpcParts#0",True,False,True,True,False,0,0
8785,,"ActionTimelineMove#4",0,2,1.5,"ModelChara#2236","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8786,,"ActionTimelineMove#4",0,0,1,"ModelChara#1572","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8787,,"ActionTimelineMove#4",0,2,1,"ModelChara#2267","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#31",True,True,True,True,False,0,0
8788,,"ActionTimelineMove#4",0,0,1,"ModelChara#2282","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
8789,,"ActionTimelineMove#4",0,0,1,"ModelChara#383","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8790,,"ActionTimelineMove#4",0,0,1,"ModelChara#2283","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",True,True,False,True,False,0,0
8791,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#2093","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8792,,"ActionTimelineMove#4",0,0,1,"ModelChara#1205","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
8793,,"ActionTimelineMove#4",0,0,1,"ModelChara#2199","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
8794,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#2197","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8795,,"ActionTimelineMove#4",0,0,2,"ModelChara#2273","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,False,True,False,0,0
8796,,"ActionTimelineMove#4",0,0,2.2,"ModelChara#2336","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,False,True,False,0,0
8797,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#2212","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8798,,"ActionTimelineMove#4",0,0,2.9,"ModelChara#2308","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8799,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#2181","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,False,True,False,0,0
8800,,"ActionTimelineMove#4",0,0,0.9,"ModelChara#2262","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8801,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#2132","BNpcCustomize#0","NpcEquip#1628",0,0,False,"ArrayEventHandler#853819","BNpcParts#0",True,True,True,True,False,0,0
8802,,"ActionTimelineMove#4",0,0,2,"ModelChara#130","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8803,,"ActionTimelineMove#4",0,0,4,"ModelChara#50","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8804,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#189","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8805,,"ActionTimelineMove#4",0,0,2,"ModelChara#173","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8806,,"ActionTimelineMove#4",0,0,3,"ModelChara#279","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8807,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#282","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8808,,"ActionTimelineMove#4",0,0,2.2,"ModelChara#22","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8809,,"ActionTimelineMove#4",0,0,0.6,"ModelChara#1314","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8810,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#161","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8811,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#75","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8812,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#2265","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8813,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#192","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8814,,"ActionTimelineMove#4",0,0,4,"ModelChara#48","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8815,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#2265","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8816,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#374","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8817,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#31","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8818,,"ActionTimelineMove#4",0,0,1,"ModelChara#777","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8819,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#2077","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8820,,"ActionTimelineMove#4",0,0,3,"ModelChara#167","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8821,,"ActionTimelineMove#4",0,0,1.1,"ModelChara#563","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8822,,"ActionTimelineMove#4",0,0,3,"ModelChara#841","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8823,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#183","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8824,,"ActionTimelineMove#4",0,0,1,"ModelChara#2317","BNpcCustomize#0","NpcEquip#0",0,2,False,,"BNpcParts#0",False,True,False,True,False,0,0
8825,,"ActionTimelineMove#4",0,0,1.7,"ModelChara#297","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8826,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#1346","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8827,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#378","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8828,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#202","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8829,,"ActionTimelineMove#4",0,0,1,"ModelChara#870","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8830,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#690","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8831,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#724","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8832,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#834","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8833,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#199","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8834,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#360","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8835,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#567","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8836,,"ActionTimelineMove#4",0,0,2,"ModelChara#82","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8837,,"ActionTimelineMove#4",0,0,1,"ModelChara#224","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8838,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#364","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8839,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#133","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8840,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#135","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8841,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#2223","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8842,,"ActionTimelineMove#4",0,0,1,"ModelChara#942","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8843,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#1473","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8844,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#1721","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8845,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#1457","BNpcCustomize#0","NpcEquip#1157",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8846,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1044","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8847,,"ActionTimelineMove#4",0,0,1.4,"ModelChara#1908","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8848,,"ActionTimelineMove#4",0,0,1,"ModelChara#138","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8849,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#377","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8850,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#603","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8851,,"ActionTimelineMove#4",0,0,1.6,"ModelChara#148","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8852,,"ActionTimelineMove#4",0,0,1.6,"ModelChara#234","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8853,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#373","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8854,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#238","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8855,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#915","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8856,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1718","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8857,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#655","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8858,,"ActionTimelineMove#4",0,0,0.7,"ModelChara#1106","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8859,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#1507","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8860,,"ActionTimelineMove#4",0,0,1,"ModelChara#197","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8861,,"ActionTimelineMove#4",0,0,1,"ModelChara#371","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8862,,"ActionTimelineMove#4",0,0,1,"ModelChara#985","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8863,,"ActionTimelineMove#4",0,0,1.1,"ModelChara#147","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8864,,"ActionTimelineMove#4",0,0,2,"ModelChara#955","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8865,,"ActionTimelineMove#4",0,0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,2,True,,"BNpcParts#0",True,True,False,True,False,0,0
8866,,"ActionTimelineMove#4",0,0,0.9,"ModelChara#2262","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8867,,"ActionTimelineMove#4",0,0,0.9,"ModelChara#2262","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8868,,"ActionTimelineMove#4",0,0,3,"ModelChara#2196","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8869,,"ActionTimelineMove#4",0,0,2,"ModelChara#537","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,True,True,True,False,0,0
8870,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#298","BNpcCustomize#0","NpcEquip#0",0,0,False,,"BNpcParts#0",True,False,True,True,False,0,0
8871,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#2234","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8872,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#2235","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8873,,"ActionTimelineMove#4",0,0,0.5,"ModelChara#1632","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8874,,"ActionTimelineMove#4",0,0,2,"ModelChara#268","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8875,,"ActionTimelineMove#4",0,0,6,"ModelChara#1683","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8876,,"ActionTimelineMove#4",0,0,0.6,"ModelChara#1714","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8877,,"ActionTimelineMove#4",0,0,1.6,"ModelChara#1814","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8878,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#1721","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8879,,"ActionTimelineMove#4",0,0,1.4,"ModelChara#1905","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8880,,"ActionTimelineMove#4",0,0,1,"ModelChara#1418","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8881,,"ActionTimelineMove#4",0,0,1,"ModelChara#741","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8882,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1718","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8883,,"ActionTimelineMove#4",0,0,1.1,"ModelChara#1271","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8884,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1947","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8885,,"ActionTimelineMove#4",0,0,1,"ModelChara#1507","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8886,,"ActionTimelineMove#4",0,0,1,"ModelChara#1315","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8887,,"ActionTimelineMove#4",0,0,1,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8888,,"ActionTimelineMove#4",0,0,2,"ModelChara#1929","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8889,,"ActionTimelineMove#4",0,0,1,"ModelChara#570","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8890,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1719","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8891,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#1867","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8892,,"ActionTimelineMove#4",0,0,1,"ModelChara#1991","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8893,,"ActionTimelineMove#4",0,0,0.5,"ModelChara#1682","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8894,,"ActionTimelineMove#4",0,0,0.5,"ModelChara#1771","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8895,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#2000","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8896,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#1999","BNpcCustomize#0","NpcEquip#1523",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8897,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1062","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8898,,"ActionTimelineMove#4",0,0,0.75,"ModelChara#2043","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8899,,"ActionTimelineMove#4",0,0,2,"ModelChara#79","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8900,,"ActionTimelineMove#4",0,0,3.5,"ModelChara#1950","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8901,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#1848","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8902,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#2218","BNpcCustomize#0","NpcEquip#1666",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8903,,"ActionTimelineMove#4",0,0,1.3,"ModelChara#2303","BNpcCustomize#0","NpcEquip#1668",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8904,,"ActionTimelineMove#4",0,0,1,"ModelChara#1759","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8905,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#2087","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8906,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#2036","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8907,,"ActionTimelineMove#4",0,0,1.8,"ModelChara#1868","BNpcCustomize#0","NpcEquip#1547",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8908,,"ActionTimelineMove#4",0,0,2,"ModelChara#1821","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8909,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#2234","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8910,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#717","BNpcCustomize#0","NpcEquip#772",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8911,,"ActionTimelineMove#4",0,0,0.8,"ModelChara#2235","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8912,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#1931","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8913,,"ActionTimelineMove#4",0,0,0.5,"ModelChara#1604","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8914,,"ActionTimelineMove#4",0,0,1.6,"ModelChara#1797","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8915,,"ActionTimelineMove#4",0,0,1,"ModelChara#2001","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8916,,"ActionTimelineMove#4",0,0,2,"ModelChara#1910","BNpcCustomize#0","NpcEquip#1549",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8917,,"ActionTimelineMove#4",0,0,1,"ModelChara#575","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8918,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#40","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8919,,"ActionTimelineMove#4",0,0,2,"ModelChara#1813","BNpcCustomize#0","NpcEquip#1495",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8920,,"ActionTimelineMove#4",0,0,2.6,"ModelChara#1806","BNpcCustomize#0","NpcEquip#1398",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8921,,"ActionTimelineMove#4",0,0,1,"ModelChara#1845","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8922,,"ActionTimelineMove#4",0,0,2,"ModelChara#1792","BNpcCustomize#0","NpcEquip#1549",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8923,,"ActionTimelineMove#4",0,0,1.4,"ModelChara#1439","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8924,,"ActionTimelineMove#4",0,0,0.75,"ModelChara#2075","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8925,,"ActionTimelineMove#4",0,0,1,"ModelChara#1519","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8926,,"ActionTimelineMove#4",0,0,2,"ModelChara#386","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8927,,"ActionTimelineMove#4",0,0,1,"ModelChara#1819","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8928,,"ActionTimelineMove#4",0,0,1,"ModelChara#83","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8929,,"ActionTimelineMove#4",0,0,1,"ModelChara#1535","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8930,,"ActionTimelineMove#4",0,0,1,"ModelChara#1908","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8931,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#1428","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8932,,"ActionTimelineMove#4",0,0,0.7,"ModelChara#1293","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8933,,"ActionTimelineMove#4",0,0,0.5,"ModelChara#2077","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8934,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#985","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8935,,"ActionTimelineMove#4",0,0,2,"ModelChara#88","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8936,,"ActionTimelineMove#4",0,0,1.5,"ModelChara#661","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8937,,"ActionTimelineMove#4",0,0,1.2,"ModelChara#239","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
8938,,"ActionTimelineMove#4",0,0,1,"ModelChara#633","BNpcCustomize#0","NpcEquip#0",0,0,True,,"BNpcParts#0",True,True,True,True,False,0,0
